,Ticker Bloomberg,volume_avg_90d,ValDate,Fund,Ticker Lote,ProductClass,Book,FinancialPU,Amount,Dt_Expiry,YesterdayPU,YestAmount,PL,EQUITY,Trade,Tipo,ISIN,Isin_Ativo_Objeto
109,3EJ0C 2800 Index,632786.2333333333,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,3EJ0C 2800,S&P500 E-mini Options,RV_Internacional_EUA_,28.5,-50.0,04/17/2020,52.0,-50.0,58750.0,-2550128.77304272,ESTOQUE,OPTION,BBG00QWZT8N5,BBG00NJLZF28
110,3EJ0C 2800 Index,632786.2333333333,2020-04-13,VISTA HEDGE FIC FIM,3EJ0C 2800,S&P500 E-mini Options,RV_Internacional_EUA_,28.5,-1.743623,04/17/2020,52.0,-1.743623,10235.95625773,-460048.866625106,ESTOQUE,OPTION,BBG00QWZT8N5,BBG00NJLZF28
111,3EJ0C 2800 Index,632786.2333333333,2020-04-13,VISTA MACRO MASTER FIM,3EJ0C 2800,S&P500 E-mini Options,RV_Internacional_EUA_,28.5,-50.0,04/17/2020,52.0,-50.0,293525.5,-13192326.1687046,ESTOQUE,OPTION,BBG00QWZT8N5,BBG00NJLZF28
112,3EJ0C 2800 Index,632786.2333333333,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,3EJ0C 2800,S&P500 E-mini Options,RV_Internacional_EUA_,28.5,-42.9560625,04/17/2020,52.0,-42.9560625,252173.994466875,-11333807.748465199,ESTOQUE,OPTION,BBG00QWZT8N5,BBG00NJLZF28
113,3EJ0P 2500 Index,632786.2333333333,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,3EJ0P 2500,S&P500 E-mini Options,RV_Internacional_EUA_,2.05,120.0,04/17/2020,7.0,120.0,-13087.5,-559058.157337051,ESTOQUE,OPTION,BBG00QWZT3F5,BBG00NJLZF28
114,3EJ0P 2500 Index,632786.2333333333,2020-04-13,VISTA HEDGE FIC FIM,3EJ0P 2500,S&P500 E-mini Options,RV_Internacional_EUA_,2.05,4.1846952,04/17/2020,7.0,4.1846952,-2248.9541571291,-100855.327142384,ESTOQUE,OPTION,BBG00QWZT3F5,BBG00NJLZF28
115,3EJ0P 2500 Index,632786.2333333333,2020-04-13,VISTA MACRO MASTER FIM,3EJ0P 2500,S&P500 E-mini Options,RV_Internacional_EUA_,2.05,120.0,04/17/2020,7.0,120.0,-64344.255,-2892119.65953604,ESTOQUE,OPTION,BBG00QWZT3F5,BBG00NJLZF28
116,3EJ0P 2500 Index,632786.2333333333,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,3EJ0P 2500,S&P500 E-mini Options,RV_Internacional_EUA_,2.05,103.09455,04/17/2020,7.0,103.09455,-55277.278913917304,-2484681.45705017,ESTOQUE,OPTION,BBG00QWZT3F5,BBG00NJLZF28
117,AAPL US Equity,44115992.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,AAPL,US Equity,RV_Internacional_EUA_,273.25,6800.0,,267.99,6800.0,35767.999999999905,1858100.0,ESTOQUE,STOCK,BBG000B9XRY4,
118,AAPL US Equity,44115992.0,2020-04-13,VISTA HEDGE FIC FIM,AAPL,US Equity,RV_Internacional_EUA_,273.25,237.132728,,267.99,237.132728,11536.5622319929,335205.346534783,ESTOQUE,STOCK,BBG000B9XRY4,
119,AAPL US Equity,44115992.0,2020-04-13,VISTA MACRO MASTER FIM,AAPL,US Equity,RV_Internacional_EUA_,273.25,6800.0,,267.99,6800.0,330821.577600001,9612322.92,ESTOQUE,STOCK,BBG000B9XRY4,
120,AAPL US Equity,44115992.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,AAPL,US Equity,RV_Internacional_EUA_,273.25,5842.0245,,267.99,5842.0245,284215.847274685,8258150.88243405,ESTOQUE,STOCK,BBG000B9XRY4,
121,AEM US Equity,2051634.875,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,AEM,US Equity,Comdty_gold_,51.7,27300.0,,,0.0,19831.2900000001,1411410.0,ESTOQUE,STOCK,BBG000DLVDK3,
122,AEM US Equity,2051634.875,2020-04-13,VISTA HEDGE FIC FIM,AEM,US Equity,Comdty_gold_,51.7,950.929674,,,0.0,3571.1087442703206,254330.363439053,ESTOQUE,STOCK,BBG000DLVDK3,
123,AEM US Equity,2051634.875,2020-04-13,VISTA MACRO MASTER FIM,AEM,US Equity,Comdty_gold_,51.7,27300.0,,,0.0,102591.229428001,7301506.212,ESTOQUE,STOCK,BBG000DLVDK3,
124,AEM US Equity,2051634.875,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,AEM,US Equity,Comdty_gold_,51.7,23454.486656999998,,,0.0,88141.1508402047,6273006.59433541,ESTOQUE,STOCK,BBG000DLVDK3,
125,AGI US Equity,3276014.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,AGI,US Equity,Comdty_gold_,6.93,211800.0,,,0.0,47019.5399999999,1467774.0,ESTOQUE,STOCK,BBG009HT6BL4,
126,AGI US Equity,3276014.0,2020-04-13,VISTA HEDGE FIC FIM,AGI,US Equity,Comdty_gold_,6.93,7385.9870280000005,,,0.0,8482.42893256881,264789.67348622,ESTOQUE,STOCK,BBG009HT6BL4,
127,AGI US Equity,3276014.0,2020-04-13,VISTA MACRO MASTER FIM,AGI,US Equity,Comdty_gold_,6.93,211800.0,,,0.0,243241.48432800002,7593088.4568,ESTOQUE,STOCK,BBG009HT6BL4,
128,AGI US Equity,3276014.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,AGI,US Equity,Comdty_gold_,6.93,181961.88075,,,0.0,208973.92806772699,6523383.64636659,ESTOQUE,STOCK,BBG009HT6BL4,
129,BABA US Equity,16363982.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,BABA,ADR,RV_Internacional_China_,199.44,18000.0,,196.37,18000.0,55259.999999999905,3589920.0,ESTOQUE,STOCK,BBG006G2JVL2,
130,BABA US Equity,16363982.0,2020-04-13,VISTA HEDGE FIC FIM,BABA,ADR,RV_Internacional_China_,199.44,627.7042799999999,,196.37,627.7042799999999,19830.0092856667,647629.501981674,ESTOQUE,STOCK,BBG006G2JVL2,
131,BABA US Equity,16363982.0,2020-04-13,VISTA MACRO MASTER FIM,BABA,ADR,RV_Internacional_China_,199.44,18000.0,,196.37,18000.0,568643.832,18571374.144,ESTOQUE,STOCK,BBG006G2JVL2,
132,BABA US Equity,16363982.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,BABA,ADR,RV_Internacional_China_,199.44,15464.1825,,196.37,15464.1825,488533.99975263,15955062.168810999,ESTOQUE,STOCK,BBG006G2JVL2,
133,BLMN US Equity,1719869.75,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,BLMN,US Equity,RV_Internacional_EUA_,8.505,95000.0,,9.12,95000.0,-58424.999999999905,807975.0,ESTOQUE,STOCK,BBG002VZ68Y2,
134,BLMN US Equity,1719869.75,2020-04-13,VISTA HEDGE FIC FIM,BLMN,US Equity,RV_Internacional_EUA_,8.505,3312.8837,,9.12,3312.8837,-8122.9191759366195,145760.475682924,ESTOQUE,STOCK,BBG002VZ68Y2,
135,BLMN US Equity,1719869.75,2020-04-13,VISTA MACRO MASTER FIM,BLMN,US Equity,RV_Internacional_EUA_,8.505,95000.0,,9.12,95000.0,-232932.210000001,4179816.27,ESTOQUE,STOCK,BBG002VZ68Y2,
136,BLMN US Equity,1719869.75,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,BLMN,US Equity,RV_Internacional_EUA_,8.505,81616.51875,,9.12,81616.51875,-200117.011420463,3590968.97865274,ESTOQUE,STOCK,BBG002VZ68Y2,
137,CLN0C 80 Comdty,66094.5,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,CLN0C 80,WTI Crude Oil Future Options,Comdty_Oleo_,0.01,263.0,06/17/2020,0.02,263.0,-2630.0,,ESTOQUE,OPTION,BBG00CX11LD2,BBG007J6GKW3
138,CLN0C 80 Comdty,66094.5,2020-04-13,VISTA HEDGE FIC FIM,CLN0C 80,WTI Crude Oil Future Options,Comdty_Oleo_,0.01,9.17145698,06/17/2020,0.02,9.17145698,-459.78348132135994,,ESTOQUE,OPTION,BBG00CX11LD2,BBG007J6GKW3
139,CLN0C 80 Comdty,66094.5,2020-04-13,VISTA MACRO MASTER FIM,CLN0C 80,WTI Crude Oil Future Options,Comdty_Oleo_,0.01,263.0,06/17/2020,0.02,263.0,-13184.716,,ESTOQUE,OPTION,BBG00CX11LD2,BBG007J6GKW3
140,CLN0C 80 Comdty,66094.5,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,CLN0C 80,WTI Crude Oil Future Options,Comdty_Oleo_,0.01,225.94888875,06/17/2020,0.02,225.94888875,-11327.269690815,,ESTOQUE,OPTION,BBG00CX11LD2,BBG007J6GKW3
141,CLZ0C 85 Comdty,72216.37777777777,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,CLZ0C 85,WTI Crude Oil Future Options,Comdty_Oleo_,0.07,375.0,11/17/2020,0.08,375.0,-3750.0,,ESTOQUE,OPTION,BBG0047DTYS9,BBG0028FBM84
142,CLZ0C 85 Comdty,72216.37777777777,2020-04-13,VISTA HEDGE FIC FIM,CLZ0C 85,WTI Crude Oil Future Options,Comdty_Oleo_,0.07,13.077172500000001,11/17/2020,0.08,13.077172500000001,-592.814383769998,,ESTOQUE,OPTION,BBG0047DTYS9,BBG0028FBM84
143,CLZ0C 85 Comdty,72216.37777777777,2020-04-13,VISTA MACRO MASTER FIM,CLZ0C 85,WTI Crude Oil Future Options,Comdty_Oleo_,0.07,375.0,11/17/2020,0.08,375.0,-16999.5,,ESTOQUE,OPTION,BBG0047DTYS9,BBG0028FBM84
144,CLZ0C 85 Comdty,72216.37777777777,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,CLZ0C 85,WTI Crude Oil Future Options,Comdty_Oleo_,0.07,322.17046875,11/17/2020,0.08,322.17046875,-14604.631689375,,ESTOQUE,OPTION,BBG0047DTYS9,BBG0028FBM84
145,CLZ1 Comdty,20873.344444444443,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,CLZ1,WTI Crude Oil Future,Comdty_Oleo_,38.18,250.0,11/19/2021,37.19,300.0,304290.000000001,,ESTOQUE,FUTURE,BBG003MVLRV3,
146,CLZ1 Comdty,20873.344444444443,2020-04-13,VISTA HEDGE FIC FIM,CLZ1,WTI Crude Oil Future,Comdty_Oleo_,38.18,8.72108900000001,11/19/2021,37.19,10.461738,54892.34535569519,,ESTOQUE,FUTURE,BBG003MVLRV3,
147,CLZ1 Comdty,20873.344444444443,2020-04-13,VISTA MACRO MASTER FIM,CLZ1,WTI Crude Oil Future,Comdty_Oleo_,38.18,250.0,11/19/2021,37.19,300.0,1574153.02799999,,ESTOQUE,FUTURE,BBG003MVLRV3,
148,CLZ1 Comdty,20873.344444444443,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,CLZ1,WTI Crude Oil Future,Comdty_Oleo_,38.18,214.7790105,11/19/2021,37.19,257.736375,1352389.29914347,,ESTOQUE,FUTURE,BBG003MVLRV3,
149,DIS US Equity,15941240.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,DIS,US Equity,RV_Internacional_EUA_,103.5,25630.0,,104.5,25630.0,-25630.0,2652705.0,ESTOQUE,STOCK,BBG000BH4R78,
150,DIS US Equity,15941240.0,2020-04-13,VISTA HEDGE FIC FIM,DIS,US Equity,RV_Internacional_EUA_,103.5,893.7811498,,104.5,893.7811498,2848.3017681825895,478553.844669045,ESTOQUE,STOCK,BBG000BH4R78,
151,DIS US Equity,15941240.0,2020-04-13,VISTA MACRO MASTER FIM,DIS,US Equity,RV_Internacional_EUA_,103.5,25630.0,,104.5,25630.0,81677.6839999987,13722973.506,ESTOQUE,STOCK,BBG000BH4R78,
152,DIS US Equity,15941240.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,DIS,US Equity,RV_Internacional_EUA_,103.5,22019.2776375,,104.5,22019.2776375,70171.03397518389,11789698.1521916,ESTOQUE,STOCK,BBG000BH4R78,
153,ESM0 Index,632786.2333333333,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,ESM0,S&P500 E-mini Futures,RV_Internacional_EUA_,2759.2,50.0,06/19/2020,2779.8,-50.0,262612.55000000104,6898000.0,ESTOQUE,FUTURE,BBG00NJLZF28,
154,ESM0 Index,632786.2333333333,2020-04-13,VISTA HEDGE FIC FIM,ESM0,S&P500 E-mini Futures,RV_Internacional_EUA_,2759.2,1.7397567999999999,06/19/2020,2779.8,-1.743623,47317.0710184661,1241655.15873577,ESTOQUE,FUTURE,BBG00NJLZF28,
155,ESM0 Index,632786.2333333333,2020-04-13,VISTA MACRO MASTER FIM,ESM0,S&P500 E-mini Futures,RV_Internacional_EUA_,2759.2,50.0,06/19/2020,2779.8,-50.0,1358547.24365999,35684733.6,ESTOQUE,FUTURE,BBG00NJLZF28,
156,ESM0 Index,632786.2333333333,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,ESM0,S&P500 E-mini Futures,RV_Internacional_EUA_,2759.2,42.95775509999989,06/19/2020,2779.8,-42.95606250000011,1167182.55432105,30658720.9359508,ESTOQUE,FUTURE,BBG00NJLZF28,
157,ESM0P 2200 Index,632786.2333333333,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,ESM0P 2200,S&P500 E-mini Options,RV_Internacional_EUA_,37.0,-100.0,06/19/2020,39.25,-100.0,11250.0,1632643.3988505,ESTOQUE,OPTION,BBG00PJYZBM2,BBG00NJLZF28
158,ESM0P 2200 Index,632786.2333333333,2020-04-13,VISTA HEDGE FIC FIM,ESM0P 2200,S&P500 E-mini Options,RV_Internacional_EUA_,37.0,-3.487246,06/19/2020,39.25,-3.487246,1482.02724130999,294532.477412092,ESTOQUE,OPTION,BBG00PJYZBM2,BBG00NJLZF28
159,ESM0P 2200 Index,632786.2333333333,2020-04-13,VISTA MACRO MASTER FIM,ESM0P 2200,S&P500 E-mini Options,RV_Internacional_EUA_,37.0,-100.0,06/19/2020,39.25,-100.0,42498.4999999997,8445990.8309334,ESTOQUE,OPTION,BBG00PJYZBM2,BBG00NJLZF28
160,ESM0P 2200 Index,632786.2333333333,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,ESM0P 2200,S&P500 E-mini Options,RV_Internacional_EUA_,37.0,-85.912125,06/19/2020,39.25,-85.912125,36511.3644431247,7256130.20016004,ESTOQUE,OPTION,BBG00PJYZBM2,BBG00NJLZF28
161,EWUS US Equity,42654.5,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,EWUS,ETF,RV_Internacional_UK_,30.715,100600.0,,30.715,100600.0,0.0,3089929.0,ESTOQUE,STOCK,BBG002DMMNJ7,
162,EWUS US Equity,42654.5,2020-04-13,VISTA HEDGE FIC FIM,EWUS,ETF,RV_Internacional_UK_,30.715,2043.526156,,30.715,2043.526156,5021.35247052315,324705.757506383,ESTOQUE,STOCK,BBG002DMMNJ7,
163,EWUS US Equity,42654.5,2020-04-13,VISTA HEDGE FIC FIM,EWUS,ETF,RV_Internacional_UK_EB_,30.715,732.32166,,30.715,732.32166,1799.46078295198,116362.131529591,ESTOQUE,STOCK,BBG002DMMNJ7,
164,EWUS US Equity,42654.5,2020-04-13,VISTA HEDGE FIC FIM,EWUS,ETF,RV_Internacional_UK_KS_,30.715,732.32166,,30.715,732.32166,1799.46078295198,116362.131529591,ESTOQUE,STOCK,BBG002DMMNJ7,
165,EWUS US Equity,42654.5,2020-04-13,VISTA MACRO MASTER FIM,EWUS,ETF,RV_Internacional_UK_,30.715,58600.0,,30.715,58600.0,143991.919999998,9311237.5068,ESTOQUE,STOCK,BBG002DMMNJ7,
166,EWUS US Equity,42654.5,2020-04-13,VISTA MACRO MASTER FIM,EWUS,ETF,RV_Internacional_UK_EB_,30.715,21000.0,,30.715,21000.0,51601.19999999941,3336791.598,ESTOQUE,STOCK,BBG002DMMNJ7,
167,EWUS US Equity,42654.5,2020-04-13,VISTA MACRO MASTER FIM,EWUS,ETF,RV_Internacional_UK_KS_,30.715,21000.0,,30.715,21000.0,51601.19999999941,3336791.598,ESTOQUE,STOCK,BBG002DMMNJ7,
168,EWUS US Equity,42654.5,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,EWUS,ETF,RV_Internacional_UK_,30.715,50344.50525,,30.715,50344.50525,123706.518300298,7999482.00588889,ESTOQUE,STOCK,BBG002DMMNJ7,
169,EWUS US Equity,42654.5,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,EWUS,ETF,RV_Internacional_UK_EB_,30.715,18041.54625,,30.715,18041.54625,44331.687445499505,2866708.56866326,ESTOQUE,STOCK,BBG002DMMNJ7,
170,EWUS US Equity,42654.5,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,EWUS,ETF,RV_Internacional_UK_KS_,30.715,18041.54625,,30.715,18041.54625,44331.687445499505,2866708.56866326,ESTOQUE,STOCK,BBG002DMMNJ7,
171,EWUS US Equity,42654.5,2020-04-13,VISTA HEDGE FIC FIM,Swap EWUSxUSD 06APR20 07JUL20,Total Return Swap - Cetip,RV_Internacional_UK_,0.181291474417696,790748.599309767,07/07/2020,0.188644937131988,790748.599309767,-5814.7403414029895,911756.014914091,ESTOQUE,STOCK,SWAPEWUS,
172,EWUS US Equity,42654.5,2020-04-13,VISTA MACRO MASTER FIM,Swap EWUSxUSD 06APR20 07JUL20,Total Return Swap - Cetip,RV_Internacional_UK_,0.181291474417696,22675446.45,07/07/2020,0.188644937131988,22675446.45,-166743.05,26145445.8594,ESTOQUE,STOCK,SWAPEWUS,
173,EWUS US Equity,42654.5,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,Swap EWUSxUSD 06APR20 07JUL20,Total Return Swap - Cetip,RV_Internacional_UK_,0.181291474417696,19480957.898432102,07/07/2020,0.188644937131988,19480957.898432102,-143252.49754481198,22462108.128535002,ESTOQUE,STOCK,SWAPEWUS,
174,EWW US Equity,3426182.5,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,EWW,ETF,RV_Internacional_Mexico_,28.25,-95000.0,,28.26,-95000.0,950.000000000148,-2683750.0,ESTOQUE,STOCK,BBG000BK42M9,
175,EWW US Equity,3426182.5,2020-04-13,VISTA HEDGE FIC FIM,EWW,ETF,RV_Internacional_Mexico_,28.25,-3312.8837,,28.26,-3312.8837,-7318.38536939152,-484154.43128073,ESTOQUE,STOCK,BBG000BK42M9,
176,EWW US Equity,3426182.5,2020-04-13,VISTA MACRO MASTER FIM,EWW,ETF,RV_Internacional_Mexico_,28.25,-95000.0,,28.26,-95000.0,-209861.459999997,-13883575.5,ESTOQUE,STOCK,BBG000BK42M9,
177,EWW US Equity,3426182.5,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,EWW,ETF,RV_Internacional_Mexico_,28.25,-81616.51875,,28.26,-81616.51875,-180296.439842023,-11927674.7380294,ESTOQUE,STOCK,BBG000BK42M9,
178,EWW US 04/17/20 P25 Equity,3426182.5,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,EWW US 04/17/20 P25,ETF Options,RV_Internacional_Mexico_,0.065,2000.0,04/17/2020,0.195,2000.0,-26000.0,-355116.080757486,ESTOQUE,OPTION,BBG00SFK6TY0,BBG000BK42M9
179,EWW US 04/17/20 P25 Equity,3426182.5,2020-04-13,VISTA HEDGE FIC FIM,EWW US 04/17/20 P25,ETF Options,RV_Internacional_Mexico_,0.065,69.74492,04/17/2020,0.195,69.74492,-4581.6553866720005,-64063.725800757406,ESTOQUE,OPTION,BBG00SFK6TY0,BBG000BK42M9
180,EWW US 04/17/20 P25 Equity,3426182.5,2020-04-13,VISTA MACRO MASTER FIM,EWW US 04/17/20 P25,ETF Options,RV_Internacional_Mexico_,0.065,2000.0,04/17/2020,0.195,2000.0,-131383.2,-1837086.50897463,ESTOQUE,OPTION,BBG00SFK6TY0,BBG000BK42M9
181,EWW US 04/17/20 P25 Equity,3426182.5,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,EWW US 04/17/20 P25,ETF Options,RV_Internacional_Mexico_,0.065,1718.2425,04/17/2020,0.195,1718.2425,-112874.09901300001,-1578280.05794842,ESTOQUE,OPTION,BBG00SFK6TY0,BBG000BK42M9
182,EWW US 04/17/20 P26 Equity,3426182.5,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,EWW US 04/17/20 P26,ETF Options,RV_Internacional_Mexico_,0.155,510.0,04/17/2020,0.325,510.0,-8670.0,-194738.58206313802,ESTOQUE,OPTION,BBG00SFK6W28,BBG000BK42M9
183,EWW US 04/17/20 P26 Equity,3426182.5,2020-04-13,VISTA HEDGE FIC FIM,EWW US 04/17/20 P26,ETF Options,RV_Internacional_Mexico_,0.155,17.7849546,04/17/2020,0.325,17.7849546,-1517.8462793642402,-35131.2705904777,ESTOQUE,OPTION,BBG00SFK6W28,BBG000BK42M9
184,EWW US 04/17/20 P26 Equity,3426182.5,2020-04-13,VISTA MACRO MASTER FIM,EWW US 04/17/20 P26,ETF Options,RV_Internacional_Mexico_,0.155,510.0,04/17/2020,0.325,510.0,-43525.644,-1007421.63272903,ESTOQUE,OPTION,BBG00SFK6W28,BBG000BK42M9
185,EWW US 04/17/20 P26 Equity,3426182.5,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,EWW US 04/17/20 P26,ETF Options,RV_Internacional_Mexico_,0.155,438.1518375,04/17/2020,0.325,438.1518375,-37393.805680335,-865497.3323872021,ESTOQUE,OPTION,BBG00SFK6W28,BBG000BK42M9
186,FNV US Equity,926763.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,FNV,US Equity,Comdty_gold_,121.83,7800.0,,,0.0,26927.16,950274.0,ESTOQUE,STOCK,BBG000RD3CL8,
187,FNV US Equity,926763.0,2020-04-13,VISTA HEDGE FIC FIM,FNV,US Equity,Comdty_gold_,121.83,271.541244,,,0.0,4849.43363569935,171139.128624429,ESTOQUE,STOCK,BBG000RD3CL8,
188,FNV US Equity,926763.0,2020-04-13,VISTA MACRO MASTER FIM,FNV,US Equity,Comdty_gold_,121.83,7800.0,,,0.0,139299.584111999,4915957.4568,ESTOQUE,STOCK,BBG000RD3CL8,
189,FNV US Equity,926763.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,FNV,US Equity,Comdty_gold_,121.83,6701.348862,,,0.0,119678.860187951,4223531.52676501,ESTOQUE,STOCK,BBG000RD3CL8,
190,FTCH US Equity,3535610.5,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,FTCH,US Equity,RV_Internacional_EUA_,10.61,102100.0,,10.02,102100.0,60239.0,1083281.0,ESTOQUE,STOCK,BBG00LSD4456,
191,FTCH US Equity,3535610.5,2020-04-13,VISTA HEDGE FIC FIM,FTCH,US Equity,RV_Internacional_EUA_,10.61,3560.4781659999994,,10.02,3560.4781659999994,13721.3280303928,195426.28652900603,ESTOQUE,STOCK,BBG00LSD4456,
192,FTCH US Equity,3535610.5,2020-04-13,VISTA MACRO MASTER FIM,FTCH,US Equity,RV_Internacional_EUA_,10.61,102100.0,,10.02,102100.0,393471.754799999,5604029.2692,ESTOQUE,STOCK,BBG00LSD4456,
193,FTCH US Equity,3535610.5,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,FTCH,US Equity,RV_Internacional_EUA_,10.61,87716.27962499991,,10.02,87716.27962499991,338039.94582346897,4814540.63079169,ESTOQUE,STOCK,BBG00LSD4456,
194,GCK0C 1800 Comdty,42539.88888888889,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,GCK0C 1800,Gold Future Options - CMX,Comdty_gold_,21.4,-50.0,04/27/2020,,0.0,-34950.0,,ESTOQUE,OPTION,BBG00MRWRMM9,BBG006QSWK33
195,GCK0C 1800 Comdty,42539.88888888889,2020-04-13,VISTA HEDGE FIC FIM,GCK0C 1800,Gold Future Options - CMX,Comdty_gold_,21.4,-1.7406490000000001,04/27/2020,,0.0,-6294.303059353199,,ESTOQUE,OPTION,BBG00MRWRMM9,BBG006QSWK33
196,GCK0C 1800 Comdty,42539.88888888889,2020-04-13,VISTA MACRO MASTER FIM,GCK0C 1800,Gold Future Options - CMX,Comdty_gold_,21.4,-50.0,04/27/2020,,0.0,-180803.34,,ESTOQUE,OPTION,BBG00MRWRMM9,BBG006QSWK33
197,GCK0C 1800 Comdty,42539.88888888889,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GCK0C 1800,Gold Future Options - CMX,Comdty_gold_,21.4,-42.957364500000004,04/27/2020,,0.0,-155336.699583949,,ESTOQUE,OPTION,BBG00MRWRMM9,BBG006QSWK33
198,GCK0C 1850 Comdty,42539.88888888889,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,GCK0C 1850,Gold Future Options - CMX,Comdty_gold_,11.2,-50.0,04/27/2020,,0.0,-499.999999999998,,ESTOQUE,OPTION,BBG00N6WN5Z7,BBG006QSWK33
199,GCK0C 1850 Comdty,42539.88888888889,2020-04-13,VISTA HEDGE FIC FIM,GCK0C 1850,Gold Future Options - CMX,Comdty_gold_,11.2,-1.743623,04/27/2020,,0.0,-90.2011050359997,,ESTOQUE,OPTION,BBG00N6WN5Z7,BBG006QSWK33
200,GCK0C 1850 Comdty,42539.88888888889,2020-04-13,VISTA MACRO MASTER FIM,GCK0C 1850,Gold Future Options - CMX,Comdty_gold_,11.2,-50.0,04/27/2020,,0.0,-2586.59999999999,,ESTOQUE,OPTION,BBG00N6WN5Z7,BBG006QSWK33
201,GCK0C 1850 Comdty,42539.88888888889,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GCK0C 1850,Gold Future Options - CMX,Comdty_gold_,11.2,-42.9560625,04/27/2020,,0.0,-2222.20302524999,,ESTOQUE,OPTION,BBG00N6WN5Z7,BBG006QSWK33
202,GCM0 Comdty,42539.88888888889,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,GCM0,Gold Future  - CMX,Comdty_gold_,1761.4,170.0,06/26/2020,1752.8,225.0,216920.000000003,,ESTOQUE,FUTURE,BBG006QSWK33,
203,GCM0 Comdty,42539.88888888889,2020-04-13,VISTA HEDGE FIC FIM,GCM0,Gold Future  - CMX,Comdty_gold_,1761.4,5.9283182,06/26/2020,1752.8,7.8463035,39132.8474088176,,ESTOQUE,FUTURE,BBG006QSWK33,
204,GCM0 Comdty,42539.88888888889,2020-04-13,VISTA MACRO MASTER FIM,GCM0,Gold Future  - CMX,Comdty_gold_,1761.4,170.0,06/26/2020,1752.8,225.0,1122170.54399998,,ESTOQUE,FUTURE,BBG006QSWK33,
205,GCM0 Comdty,42539.88888888889,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GCM0,Gold Future  - CMX,Comdty_gold_,1761.4,146.0506125,06/26/2020,1752.8,193.30228125,964080.5604744441,,ESTOQUE,FUTURE,BBG006QSWK33,
206,GCWJ20P3 1670 Comdty,42539.88888888889,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,GCWJ20P3 1670,Gold Future Options - CMX,Comdty_gold_,1.8,170.0,04/17/2020,,0.0,2000.0,,ESTOQUE,OPTION,BBG00SQSWR30,BBG006QSWK33
207,GCWJ20P3 1670 Comdty,42539.88888888889,2020-04-13,VISTA HEDGE FIC FIM,GCWJ20P3 1670,Gold Future Options - CMX,Comdty_gold_,1.8,5.9283182,04/17/2020,,0.0,360.80442014399904,,ESTOQUE,OPTION,BBG00SQSWR30,BBG006QSWK33
208,GCWJ20P3 1670 Comdty,42539.88888888889,2020-04-13,VISTA MACRO MASTER FIM,GCWJ20P3 1670,Gold Future Options - CMX,Comdty_gold_,1.8,170.0,04/17/2020,,0.0,10346.4,,ESTOQUE,OPTION,BBG00SQSWR30,BBG006QSWK33
